p.value,null_model,data_structure
0.44914571855140073,A,null_both
0.9448478097327198,B,null_both
0.266892190750612,C1,null_both
0.9376130749663731,C2,null_both
0.7923658475288988,A,null_both
0.3085836854841171,B,null_both
1,C1,null_both
0.3085836854841171,C2,null_both
0.6130784521773802,A,null_both
0.17885535775049333,B,null_both
0.9999999999998863,C1,null_both
0.17868355307958977,C2,null_both
0.9996719823435076,A,null_both
0.9144999703080225,B,null_both
1,C1,null_both
0.9144999703080225,C2,null_both
0.8521259302371452,A,null_both
1,B,null_both
0.8588333183154767,C1,null_both
0.486384359780237,C2,null_both
0.34520179486729674,A,null_both
0.6251317124401946,B,null_both
0.22245427341590543,C1,null_both
0.5767467364731867,C2,null_both
0.7517120837689715,A,null_both
0.27224723234260156,B,null_both
0.9999999999997016,C1,null_both
0.27224723234272025,C2,null_both
0.8967269564480245,A,null_both
0.43906952523900544,B,null_both
0.9999999999999147,C1,null_both
0.43906952523898374,C2,null_both
0.9290079174521013,A,null_both
0.5007350656632148,B,null_both
0.9999999999998153,C1,null_both
0.5007350656635637,C2,null_both
0.9505703357090605,A,null_both
0.5546974721822903,B,null_both
0.9999999999997868,C1,null_both
0.5546974721825805,C2,null_both
0.9909908198983106,A,null_both
0.8206380123458803,B,null_both
0.9742024887988469,C1,null_both
0.8151183864276287,C2,null_both
0.9828488307247827,A,null_both
0.6834924810994908,B,null_both
0.9999999999999432,C1,null_both
0.6834924810990302,C2,null_both
0.6005541630281823,A,null_both
0.1748382790275178,B,null_both
0.9999999999999147,C1,null_both
0.171867034709354,C2,null_both
0.5406057814470557,A,null_both
0.2576696139543758,B,null_both
0.757690222493719,C1,null_both
0.205712652818137,C2,null_both
0.05853628864997997,A,null_both
0.11188867759390511,B,null_both
0.20344115593249465,C1,null_both
0.038620185793164556,C2,null_both
0.24412058912880857,A,null_both
0.9749546627079315,B,null_both
0.12467258853625533,C1,null_both
0.9685886111977671,C2,null_both
0.8335084225779144,A,null_both
0.4889167368049897,B,null_both
0.8336668311044138,C1,null_both
0.47834357780548264,C2,null_both
0.9914643805334293,A,null_both
0.7481557554414631,B,null_both
0.9999999999995737,C1,null_both
0.7481557554425363,C2,null_both
0.8353820212400453,A,null_both
0.39423437708782216,B,null_both
1,C1,null_both
0.3541036542831266,C2,null_both
0.9918076239627098,A,null_both
0.7515320056042052,B,null_both
1,C1,null_both
0.7515320056043414,C2,null_both
0.009903189998189219,A,null_both
0.005389771368230927,B,null_both
0.5940872880523473,C1,null_both
0.001312789399772112,C2,null_both
0.8298630957654558,A,null_both
0.4959837755500404,B,null_both
0.837102914376439,C1,null_both
0.46829578184019743,C2,null_both
0.9130019908938657,A,null_both
0.9040537037809456,B,null_both
0.7747395099600067,C1,null_both
0.8987866377290273,C2,null_both
0.7246633757372524,A,null_both
0.7951753178340901,B,null_both
0.5368790253442552,C1,null_both
0.7843613768104899,C2,null_both
0.9078687437074,A,null_both
0.6635356703129736,B,null_both
0.8503234998962069,C1,null_both
0.6350195717912545,C2,null_both
0.9178718865524254,A,null_both
0.4774704691288474,B,null_both
1,C1,null_both
0.4774704691288474,C2,null_both
0.8557103401399656,A,null_both
0.4092979202111498,B,null_both
0.9685157823560809,C1,null_both
0.3994863953062413,C2,null_both
0.7678570906105695,A,null_both
0.3020830950490037,B,null_both
0.9822217075749933,C1,null_both
0.29375286433466496,C2,null_both
0.5452515390809958,A,null_both
0.32384070238649054,B,null_both
0.6313851537129317,C1,null_both
0.27066150512497705,C2,null_both
0.6849898657199396,A,null_both
0.3435845704617491,B,null_both
0.7572935520130559,C1,null_both
0.3342867876498061,C2,null_both
0.9987855910370501,A,null_both
0.8678734097411722,B,null_both
1,C1,null_both
0.8678734097411722,C2,null_both
0.9779186861632617,A,null_both
0.6752940229660442,B,null_both
0.9904718522900274,C1,null_both
0.672399842704995,C2,null_both
0.7293673099926424,A,null_both
0.2670962648103963,B,null_both
0.9863548277606258,C1,null_both
0.25947883819623074,C2,null_both
0.6837886718879824,A,null_both
0.914067990034186,B,null_both
0.47742208337852227,C1,null_both
0.9034447079246185,C2,null_both
0.7866682332647528,A,null_both
0.3106251463276546,B,null_both
0.9861628113414723,C1,null_both
0.309590790647719,C2,null_both
0.9695604504599368,A,null_both
0.6452486190842529,B,null_both
0.9850244409035182,C1,null_both
0.6410037122219765,C2,null_both
0.9098529049001167,A,null_both
0.810586065349765,B,null_both
0.8180120723974933,C1,null_both
0.7092883694984794,C2,null_both
0.9255351601709451,A,null_both
0.5446578287088343,B,null_both
0.952380439945749,C1,null_both
0.5419502314702624,C2,null_both
0.9391985444818984,A,null_both
0.5244957096225012,B,null_both
0.9999999999999005,C1,null_both
0.5244957096227195,C2,null_both
0.4939433495560264,A,null_both
0.12146393100306642,B,null_both
1,C1,null_both
0.1214639310030563,C2,null_both
0.33789677749076547,A,null_both
0.5867514684659932,B,null_both
0.23511493208488768,C1,null_both
0.4904529678615322,C2,null_both
0.7083505340309604,A,null_both
0.8821738377956045,B,null_both
0.5073148333279789,C1,null_both
0.8607977162135088,C2,null_both
0.252575691783914,A,null_both
0.14905789145391815,B,null_both
0.5302075295024793,C1,null_both
0.09340780446471639,C2,null_both
0.9936603385700302,A,null_both
0.7716457382673858,B,null_both
1,C1,null_both
0.7716457382670113,C2,null_both
0.3876547863589451,A,null_both
0.08194671740952263,B,null_both
1,C1,null_both
0.08194671740951774,C2,null_both
0.935093670728308,A,null_both
0.5157806141282234,B,null_both
0.9988543710769331,C1,null_both
0.5157372254631905,C2,null_both
0.8413931177870047,A,null_both
0.3612078248402535,B,null_both
0.9999999999999716,C1,null_both
0.36120782484026986,C2,null_both
0.5422416117149347,A,null_both
0.15655436231140996,B,null_both
0.976035018303218,C1,null_both
0.14733819737137305,C2,null_both
0.07055767266813273,A,null_both
0.8533204422499083,B,null_both
0.03046541810359961,C1,null_both
0.8063350216102928,C2,null_both
0.8852030946564466,A,null_both
0.45468262927690595,B,null_both
0.9675484580733902,C1,null_both
0.44525553009119057,C2,null_both
0.9703095766438042,A,null_both
0.8535180018609129,B,null_both
0.9012397498309878,C1,null_both
0.8508504456958119,C2,null_both
0.9906111591131033,A,null_both
0.7507467909444215,B,null_both
0.9955900856412325,C1,null_both
0.750443114437142,C2,null_both
0.6342360989827821,A,null_both
0.19070673795566265,B,null_both
1,C1,null_both
0.19070673795567,C2,null_both
0.7828962065619067,A,null_both
0.3040977243134863,B,null_both
0.9996805084450638,C1,null_both
0.2997613871536794,C2,null_both
0.150182464394635,A,null_both
0.9084367165729855,B,null_both
0.07094203109859736,C1,null_both
0.8809394342774379,C2,null_both
0.7294056222649601,A,null_both
0.2679689823272771,B,null_both
0.9679413458401211,C1,null_both
0.2666916375398788,C2,null_both
0.9879370346695462,A,null_both
0.7760691388363473,B,null_both
0.9778334461079055,C1,null_both
0.7697155807320092,C2,null_both
0.9917865742140559,A,null_both
0.781334540447005,B,null_both
0.9885534940909433,C1,null_both
0.7808546319116381,C2,null_both
0.9630528569050913,A,null_both
0.8913730100772592,B,null_both
0.8770054287186398,C1,null_both
0.8840239238976465,C2,null_both
0.6979827401071097,A,null_both
0.43409429558374485,B,null_both
0.6840245484965592,C1,null_both
0.41208736059192863,C2,null_both
0.9521711379314153,A,null_both
0.7643504958860571,B,null_both
0.8851324422428104,C1,null_both
0.755686637202095,C2,null_both
0.26487152018978666,A,null_both
0.2885793077509112,B,null_both
0.32695187924305524,C1,null_both
0.18806067221731235,C2,null_both
0.2486592546880739,A,null_both
0.5076287848299449,B,null_both
0.17310933200891745,C1,null_both
0.43341815163762343,C2,null_both
0.9989877211233084,A,null_both
0.8756268204638529,B,null_both
1,C1,null_both
0.8756268204632804,C2,null_both
0.9647604598504633,A,null_both
0.6003643312694736,B,null_both
0.9999999999997939,C1,null_both
0.6003643312697472,C2,null_both
0.4177105126322579,A,null_both
0.1087500144608343,B,null_both
0.9643812639589299,C1,null_both
0.09647728905071766,C2,null_both
0.5690523216859681,A,null_both
0.4498911203400488,B,null_both
0.51339690537948,C1,null_both
0.4086303051576744,C2,null_both
0.8854729727977493,A,null_both
0.4334264569338323,B,null_both
0.9905552798031666,C1,null_both
0.4278915415444128,C2,null_both
0.9975270573365218,A,null_both
0.8327161945953117,B,null_both
1,C1,null_both
0.8327161945951279,C2,null_both
0.388642451580427,A,null_both
0.3409211739983413,B,null_both
0.3879173032556428,C1,null_both
0.28874104816885643,C2,null_both
0.9785203866429668,A,null_both
0.6705370992552266,B,null_both
0.9934792387118055,C1,null_both
0.6704174334167295,C2,null_both
0.965191322526409,A,null_both
0.6186701319960046,B,null_both
0.9884637245587884,C1,null_both
0.6178707692939059,C2,null_both
0.6474587645762271,A,null_both
0.2689495209648902,B,null_both
0.8514333911529298,C1,null_both
0.2485887842203506,C2,null_both
0.4827194039729776,A,null_both
0.16918587761833528,B,null_both
0.8338373161920171,C1,null_both
0.14771278404365423,C2,null_both
0.8729450582538795,A,null_both
0.4024141406760731,B,null_both
1,C1,null_both
0.40241414067592046,C2,null_both
0.28384880407205104,A,null_both
1,B,null_both
0.14957583495813703,C1,null_both
0.9836998740780311,C2,null_both
0.8787358176914977,A,null_both
0.4290291073357994,B,null_both
0.9772647453689899,C1,null_both
0.4271998099768211,C2,null_both
0.9445025736130915,A,null_both
0.5422618042021968,B,null_both
0.9966337742377794,C1,null_both
0.5416620841409973,C2,null_both
0.8999675420288883,A,null_both
0.45751320607956686,B,null_both
0.991528891382842,C1,null_both
0.45125305313080333,C2,null_both
0.9025710946603599,A,null_both
0.9221440716463166,B,null_both
0.7548938216614288,C1,null_both
0.9176005425126936,C2,null_both
0.9999904492519639,A,null_both
0.9736782513043268,B,null_both
1,C1,null_both
0.9736782512981447,C2,null_both
0.923295902948852,A,null_both
0.8111030972313907,B,null_both
0.8127400018027032,C1,null_both
0.7985189800783957,C2,null_both
0.9546113935849709,A,null_both
0.5732576062301836,B,null_both
0.9945945343102561,C1,null_both
0.573108231728679,C2,null_both
0.8291898181850302,A,null_both
0.3469983574943684,B,null_both
0.9999999999998721,C1,null_both
0.34699835749432967,C2,null_both
0.7550924754180992,A,null_both
0.27506815659574346,B,null_both
0.9999999999995595,C1,null_both
0.27506815659580647,C2,null_both
0.8397965520783066,A,null_both
0.35954295967946026,B,null_both
1,C1,null_both
0.3593003601455431,C2,null_both
0.7608017183567352,A,null_both
0.6941461763629031,B,null_both
0.6170500409879283,C1,null_both
0.6531747547723731,C2,null_both
0.5252841528519845,A,null_both
0.13500467488932388,B,null_both
0.9999999999998437,C1,null_both
0.13500467488931162,C2,null_both
0.7507570578539917,A,null_both
0.31890310845850206,B,null_both
0.9090376633462329,C1,null_both
0.3128427827670428,C2,null_both
0.8733832701729916,A,null_both
0.4030400068704739,B,null_both
1,C1,null_both
0.4030400068704739,C2,null_both
0.9972561734651786,A,null_both
0.8268554105668772,B,null_both
0.9999999999998295,C1,null_both
0.8268554105673327,C2,null_both
0.8398329231724726,A,null_both
0.3804390574151621,B,null_both
0.9678034100787105,C1,null_both
0.3787567797287307,C2,null_both
0.9847695159535979,A,null_both
0.9297251193685121,B,null_both
0.9315741643462434,C1,null_both
0.9149270147268764,C2,null_both
0.5098612795613852,A,null_both
0.13093992751180208,B,null_both
1,C1,null_both
0.12822111960831303,C2,null_both
0.48553030873595016,A,null_both
0.013346647697281042,B,null_both
0.2954928129466884,C1,null_both
0.9403740277926496,C2,null_both
0.9653241188311381,A,null_both
0.6024298116086281,B,null_both
0.9999999999998579,C1,null_both
0.6024298116092552,C2,null_both
0.8636796411115351,A,null_both
0.3895555360064596,B,null_both
1,C1,null_both
0.38955553600643233,C2,null_both
0.9965626044086632,A,null_both
0.8604561107187414,B,null_both
0.9880423387306546,C1,null_both
0.8588430407358084,C2,null_both
0.5694281437195003,A,null_both
0.26119435698564186,B,null_both
0.7206749014444271,C1,null_both
0.2436688280773482,C2,null_both
0.3837938284606155,A,null_both
1,B,null_both
0.6384047210122744,C1,null_both
0.1422301188577748,C2,null_both
0.4385712913703335,A,null_both
0.13762355618046265,B,null_both
0.8439128588167292,C1,null_both
0.12365951613471726,C2,null_both
0.9927130622799071,A,null_both
1,B,null_both
0.9663634556259179,C1,null_both
0.8765123229163065,C2,null_both
0.9949351114958188,A,null_both
0.9377004535089202,B,null_both
0.9674396862284799,C1,null_both
0.937514624397887,C2,null_both
0.07028071768125767,A,null_both
0.008221930563471919,B,null_both
0.45564784937468195,C1,null_both
0.0192438052757343,C2,null_both
0.9957911999287058,A,null_both
0.8879543957028622,B,null_both
0.9785521539629545,C1,null_both
0.8862104869550556,C2,null_both
0.7550056382969446,A,null_both
0.901181928358861,B,null_both
0.5567855859660122,C1,null_both
0.8861263486178381,C2,null_both
0.5313500356309002,A,null_both
0.23243616270262335,B,null_both
0.7058619249062167,C1,null_both
0.2196941796057882,C2,null_both
0.627523420867627,A,null_both
0.19830916840346638,B,null_both
0.966825588167843,C1,null_both
0.19558470772361616,C2,null_both
0.6218026677007453,A,null_both
0.34071519479392626,B,null_both
0.722684106309409,C1,null_both
0.29013742490867667,C2,null_both
0.3744022064003638,A,null_both
0.08294533200242177,B,null_both
0.9995605766344673,C1,null_both
0.07767101657167996,C2,null_both
0.957805334681237,A,null_both
0.9516511818691605,B,null_both
0.85730798109733,C1,null_both
0.9506834470203567,C2,null_both
0.9908476122098162,A,null_both
0.7423142704908721,B,null_both
1,C1,null_both
0.7423142704906435,C2,null_both
0.002011549889766038,A,null_both
0.009406623791000835,B,null_both
0.1300292433266801,C1,null_both
0.0010694609108001247,C2,null_both
0.8776293211129291,A,null_both
0.40919736382998745,B,null_both
0.9999999999999005,C1,null_both
0.4091922905351093,C2,null_both
0.9596709680634656,A,null_both
0.6672592621129885,B,null_both
0.9459349187951334,C1,null_both
0.6623049161040592,C2,null_both
0.8443419991350719,A,null_both
1,B,null_both
0.6631904377843605,C1,null_both
0.9970862707122908,C2,null_both
0.9503322567409287,A,null_both
0.7042694825732455,B,null_both
0.8393873644475673,C1,null_both
0.9982287721035209,C2,null_both
0.3463044279194355,A,null_both
0.08879304047210766,B,null_both
1,C1,null_both
0.06887495325201216,C2,null_both
0.13596798472467697,A,null_both
0.25078131831740597,B,null_both
0.15315689948620226,C1,null_both
0.18062435901592044,C2,null_both
0.8048098340943605,A,null_both
0.4254306137428873,B,null_both
0.8713924823964179,C1,null_both
0.3994536393067821,C2,null_both
0.9999600370530962,A,null_both
0.9575897226657154,B,null_both
1,C1,null_both
0.957589722607802,C2,null_both
0.87757888734206,A,null_both
0.6147152296123366,B,null_both
0.824889155098168,C1,null_both
0.5861803301346984,C2,null_both
0.7840801661247789,A,null_both
0.3823538659270086,B,null_both
0.8846506626820898,C1,null_both
0.3634693979659899,C2,null_both
0.5278204991837155,A,null_both
0.5707654391651095,B,null_both
0.4130226903658707,C1,null_both
0.5011445636040824,C2,null_both
0.6480487723103742,A,null_both
0.7925704176507148,B,null_both
0.4578268512209894,C1,null_both
0.7670846571612997,C2,null_both
0.17999156253442022,A,null_both
0.032177665750509274,B,null_both
0.991541574901014,C1,null_both
0.02727163371229264,C2,null_both
0.24311660108426839,A,null_both
0.045464000338292856,B,null_both
1,C1,null_both
0.03817175364853039,C2,null_both
0.03161479198326491,A,null_both
0.3067404716141998,B,null_both
0.030347170907590704,C1,null_both
0.17476825280261066,C2,null_both
0.7751840112267692,A,null_both
0.6875064034395065,B,null_both
0.6273760207145078,C1,null_both
0.6753456580328537,C2,null_both
0.9604821013679133,A,null_both
0.816098668765026,B,null_both
0.8872000660888139,C1,null_both
0.8093396033172052,C2,null_both
0.18993609714986978,A,null_both
0.038836283421324905,B,null_both
0.871623260725837,C1,null_both
0.03411438140322196,C2,null_both
0.9904850787985927,A,null_both
0.739004959541516,B,null_both
1,C1,null_both
0.7390049595348517,C2,null_both
0.5485477373059819,A,null_both
0.3287010376366449,B,null_both
0.615729221724788,C1,null_both
0.28422554081834056,C2,null_both
0.7663442412264769,A,null_both
0.9692189806489774,B,null_both
0.5647389606760352,C1,null_both
